item_equipment_slot_name,item_id,ocid
캐시 방패/보조무기,,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
캐시 얼굴장식,,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
캐시 망토,[패스]함박눈망토,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
캐시 신발,[패스]멍뭉이눈사람,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
캐시 목/어깨장식,[패스]따뜻머플러,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
세트옷,도깨비탐,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
캐시 세트옷,귀엽덕,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
장신구,,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
캐시 장신구,,1d37deeccf2ac86fa0cfa91d631c6c67db3658531256d3758d0fd8b24c387516
무기,용화제십단봉,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
갑옷,용화멸아의8성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
방패/보조무기,고대마령의방패8성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
투구,용아천관'화8성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
왼손,금린노리개6성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
오른손,금린노리개6성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
보조1,마사의귀목,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
보조2,마사의귀목,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
얼굴장식,빛나는조사장의가면,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 투구,가을홀릭소녀헤어No02,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
망토,용성신부'화8성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 겉옷,바람레이스원피스,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
신발,사령웅의앞발,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
목/어깨장식,고대마령의목걸이8성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 무기,베베퐁실퐁실머그컵,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 방패/보조무기,웨딩비둘기,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 얼굴장식,,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 망토,성탄요정날개,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 신발,무희방울,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 목/어깨장식,바다케이프,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
세트옷,뀨뀨,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 세트옷,[구]웨딩드레스No02,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
장신구,붉은토끼풀노리개1성,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
캐시 장신구,꽃도령냥냥귀,8539794a0d45cb494ae006e185475ceefd3a728e39ff6d7adc8329ec6f82a19d
무기,불멸용신장'2강,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
갑옷,현무불괴갑,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
방패/보조무기,금린방패8성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
투구,고대마령투구10성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
왼손,패자황금염주,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
오른손,패자황금염주,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
보조1,천도의목걸이,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
보조2,빛나는마사의귀목,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
얼굴장식,빛나는조사장의가면,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 투구,미니머리띠,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
망토,무신귀갑주10성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 겉옷,바람정장,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
신발,고대마령의군화'흑8성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
목/어깨장식,고대마령의목걸이8성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 무기,사신살생부,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 방패/보조무기,반짇고리도깨비노란골무,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 얼굴장식,,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 망토,,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 신발,바람정장구두,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 목/어깨장식,,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
세트옷,[괴수의상]아이라바타1성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 세트옷,[구]망또No02,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
장신구,붉은토끼풀노리개2성,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
캐시 장신구,달빛노리개,6dc6c01119f936b1eeb510f75840dd5283523ad5ad07f701a3b60c0c51cc7e70
무기,용신제십장,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
갑옷,용신멸아의8성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
방패/보조무기,고대마령의단검6성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
투구,용아천관'신8성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
왼손,바람청옥염주,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
오른손,용비늘흑광노리개9성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
보조1,마사의귀목,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
보조2,마사의귀목,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
얼굴장식,고대마령의표식8성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 투구,한가위토깽의귀(홍),8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
망토,용성신부'신8성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 겉옷,삐약소풍의상(여),8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
신발,고대마령의군화'월8성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
목/어깨장식,고대마령의목걸이8성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 무기,행운의채굴곡괭이,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 방패/보조무기,할로윈악마곰돌이,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 얼굴장식,[30주년]넥슨히어로하트,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 망토,백악산군연화세계,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 신발,겨울반딧불,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 목/어깨장식,곤충채집무당벌레,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
세트옷,[괴수의상]아이라바타1성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 세트옷,바람미니미영술사,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
장신구,붉은토끼풀노리개1성,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
캐시 장신구,[2023]술귀걸이,8539794a0d45cb494ae006e185475cee48b32aaf130f51ba1c73e282c0104771
무기,용신제십장,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
갑옷,용신파천의8성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
방패/보조무기,고대마령의단검8성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
투구,용아천관'신8성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
왼손,용발톱흑광노리개9성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
오른손,용발톱흑광노리개9성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
보조1,빛나는마사의귀목,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
보조2,마사의귀목,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
얼굴장식,조사장의가면,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 투구,꽃장식밀짚모자,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
망토,용성신부'신8성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 겉옷,썸머비치웨어No02,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
신발,고대마령의군화'월8성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
목/어깨장식,단조의심단,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 무기,,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 방패/보조무기,웨딩비둘기,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 얼굴장식,눈장식:칼라렌즈,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 망토,뱀파이어박쥐,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 신발,야옹집사분홍말랑,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 목/어깨장식,스트릿캐주얼곰목걸이,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
세트옷,[괴수의상]아이라바타2성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 세트옷,,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
장신구,붉은토끼풀노리개1성,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
캐시 장신구,바린족얼굴무늬No01,8539794a0d45cb494ae006e185475cee834c79af472556165ce1e98ecd647019
무기,고대마령의적혈장9성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
갑옷,환웅의신의'9성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
방패/보조무기,고대마령의단검7성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
투구,환웅의신모'8성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
왼손,금린노리개6성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
오른손,환웅의염주'9성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
보조1,마사의귀목,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
보조2,마사의귀목,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
얼굴장식,시바의시선,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 투구,나비요정헤어(여),5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
망토,무신귀갑주7성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 겉옷,토끼소녀의상No01,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
신발,사령웅의앞발,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
목/어깨장식,고대마령의목걸이6성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 무기,바람운동회폼폼(백군),5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 방패/보조무기,귀여운판다가방No01,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 얼굴장식,,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 망토,자체발광블링블링,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 신발,베베별자국,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 목/어깨장식,한여름프로포즈리본보타이,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
세트옷,강철의탐,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 세트옷,,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
장신구,붉은토끼풀노리개1성,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
캐시 장신구,베베반짝별,5c8fb7faa8198412a60fa7c52342be55962d17f45bacb7e4a5cb96596abe5914
무기,고대마령의적혈장8성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
갑옷,환웅의도포'9성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
방패/보조무기,고대마령의단검8성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
투구,환웅의신모'7성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
왼손,환웅의염주'9성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
오른손,태염반지6성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
보조1,마사의귀목,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
보조2,마사의귀목,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
얼굴장식,고대마령의암막6성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 투구,눈냥이폭신모자,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
망토,고대마령의칼날8성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 겉옷,눈냥이니트세트(남),2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
신발,사령웅의앞발,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
목/어깨장식,고대마령의목걸이7성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 무기,,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 방패/보조무기,미니눈냥이크로스백,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 얼굴장식,,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 망토,벚꽃장식No02,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 신발,토끼발자국No01,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 목/어깨장식,,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
세트옷,[괴수의상]쿠라칸2성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 세트옷,[구]망또No07,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
장신구,붉은토끼풀노리개2성,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
캐시 장신구,베베머리위뱁새,2e25a7b673c0a3f9022f7647c607f64d2139c06a3a6f06ab3654bff0c396b1c4
무기,고대마령의적혈장9성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
갑옷,태광천신의복8성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
방패/보조무기,고대마령의단검6성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
투구,태광천신금잠7성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
왼손,[상급]봉래산반지,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
오른손,금린노리개8성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
보조1,빛나는마사의귀목,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
보조2,빛나는마사의귀목,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
얼굴장식,빛나는조사장의가면,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 투구,바람썬그라스머리띠,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
망토,고대마령의칼날6성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 겉옷,바람정장'백,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
신발,사령웅의앞발,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
목/어깨장식,진'흉수의인장,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 무기,오래된채굴곡괭이,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 방패/보조무기,,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 얼굴장식,,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 망토,바람탐정사건수첩,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 신발,바람정장구두,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 목/어깨장식,아기턱받이No02,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
세트옷,[괴수의상]아이라바타1성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 세트옷,[구]망또No10,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
장신구,파란나비노리개2성,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
캐시 장신구,나비노랑더듬이,d03105b9bb8e110002fb4c0a75d4112debbc8bbf88793e9d6d9e1bc0a4eb7893
무기,고대마령의적혈장8성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
갑옷,태염무신보갑6성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
방패/보조무기,고대마령의단검6성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
투구,환웅의천관'8성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
왼손,태염반지6성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
오른손,태염반지6성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
보조1,마사의귀목,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
보조2,마사의귀목,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
얼굴장식,조사장의가면,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 투구,향긋한정원엣지리본,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
망토,무신귀갑주6성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 겉옷,토끼소녀의상No01,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
신발,사령웅의앞발,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
목/어깨장식,고대마령의목걸이7성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 무기,백악산군신칼,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 방패/보조무기,어흥깜찍가방,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 얼굴장식,[30주년]넥슨히어로하트,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 망토,벚꽃장식No02,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 신발,나비하양반짝,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 목/어깨장식,바다케이프,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
세트옷,도깨비탐,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 세트옷,,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
장신구,파란나비노리개1성,8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
캐시 장신구,그림술사목장식(여),8539794a0d45cb494ae006e185475ceed6becc90db529fe30e7fb278e9cecd97
무기,고대마령의적혈장9성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
갑옷,환웅의신복'9성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
방패/보조무기,고대마령의단검8성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
투구,환웅의신모'9성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
왼손,환웅의염주'9성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
오른손,환웅의염주'9성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
보조1,마사의귀목,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
보조2,고구려지휘관휘장,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
얼굴장식,조사장의가면,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 투구,우주탐사캡틴헬멧,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
망토,고대마령의칼날8성,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 겉옷,우주복2088의상(남),2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
신발,사령웅의앞발,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
목/어깨장식,암흑룡의목걸이,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 무기,[탐험]오구타이의언월도,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 방패/보조무기,,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 얼굴장식,눈장식:칼라렌즈(가넷),2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 망토,멍멍이꼬리No01,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
캐시 신발,신이난초코No02,2e25a7b673c0a3f9022f7647c607f64dbcfdab81030536184f71c161f790621f
